Date,day.to.ddl,y,diff.y,Age,Dose
2022/2/14,-110,0.943845048,2.27E-06,18to59,Dose1
2022/2/15,-109,0.94384723,2.18E-06,18to59,Dose1
2022/2/16,-108,0.94384933,2.10E-06,18to59,Dose1
2022/2/17,-107,0.94385135,2.02E-06,18to59,Dose1
2020/12/12,-539,0.000736814,0,18to59,Dose2
2020/12/13,-538,0.00076363,2.68E-05,18to59,Dose2
2020/12/14,-537,0.000791421,2.78E-05,18to59,Dose2
2020/12/15,-536,0.000820222,2.88E-05,18to59,Dose2
2020/12/16,-535,0.000850071,2.98E-05,18to59,Dose2
2020/12/17,-534,0.000881005,3.09E-05,18to59,Dose2
2020/12/18,-533,0.000913064,3.21E-05,18to59,Dose2
2020/12/19,-532,0.000946288,3.32E-05,18to59,Dose2
2020/12/20,-531,0.00098072,3.44E-05,18to59,Dose2
2020/12/21,-530,0.001016404,3.57E-05,18to59,Dose2
2020/12/22,-529,0.001053384,3.70E-05,18to59,Dose2
2020/12/23,-528,0.001091708,3.83E-05,18to59,Dose2
2020/12/24,-527,0.001131425,3.97E-05,18to59,Dose2
2020/12/25,-526,0.001172585,4.12E-05,18to59,Dose2
2020/12/26,-525,0.00121524,4.27E-05,18to59,Dose2
2020/12/27,-524,0.001259445,4.42E-05,18to59,Dose2
2020/12/28,-523,0.001305256,4.58E-05,18to59,Dose2
2020/12/29,-522,0.00135273,4.75E-05,18to59,Dose2
2020/12/30,-521,0.001401929,4.92E-05,18to59,Dose2
2020/12/31,-520,0.001452915,5.10E-05,18to59,Dose2
2021/1/1,-519,0.001505751,5.28E-05,18to59,Dose2
2021/1/2,-518,0.001560506,5.48E-05,18to59,Dose2
2021/1/3,-517,0.001617249,5.67E-05,18to59,Dose2
2021/1/4,-516,0.001676051,5.88E-05,18to59,Dose2
2021/1/5,-515,0.001736988,6.09E-05,18to59,Dose2
2021/1/6,-514,0.001800135,6.31E-05,18to59,Dose2
2021/1/7,-513,0.001865574,6.54E-05,18to59,Dose2
2021/1/8,-512,0.001933387,6.78E-05,18to59,Dose2
2021/1/9,-511,0.002003659,7.03E-05,18to59,Dose2
2021/1/10,-510,0.00207648,7.28E-05,18to59,Dose2
2021/1/11,-509,0.002151942,7.55E-05,18to59,Dose2
2021/1/12,-508,0.002230139,7.82E-05,18to59,Dose2
2021/1/13,-507,0.002311171,8.10E-05,18to59,Dose2
2021/1/14,-506,0.00239514,8.40E-05,18to59,Dose2
2021/1/15,-505,0.002482152,8.70E-05,18to59,Dose2
2021/1/16,-504,0.002572316,9.02E-05,18to59,Dose2
2021/1/17,-503,0.002665745,9.34E-05,18to59,Dose2
2021/1/18,-502,0.002762559,9.68E-05,18to59,Dose2
2021/1/19,-501,0.002862878,0.000100319,18to59,Dose2
2021/1/20,-500,0.002966828,0.00010395,18to59,Dose2
2021/1/21,-499,0.00307454,0.000107712,18to59,Dose2
2021/1/22,-498,0.00318615,0.00011161,18to59,Dose2
2021/1/23,-497,0.003301797,0.000115647,18to59,Dose2
2021/1/24,-496,0.003421627,0.000119829,18to59,Dose2
2021/1/25,-495,0.003545789,0.000124162,18to59,Dose2
2021/1/26,-494,0.003674438,0.00012865,18to59,Dose2
2021/1/27,-493,0.003807737,0.000133299,18to59,Dose2
2021/1/28,-492,0.003945852,0.000138114,18to59,Dose2
2021/1/29,-491,0.004088954,0.000143102,18to59,Dose2
2021/1/30,-490,0.004237222,0.000148269,18to59,Dose2
2021/1/31,-489,0.004390842,0.00015362,18to59,Dose2
2021/2/1,-488,0.004550005,0.000159162,18to59,Dose2
2021/2/2,-487,0.004714908,0.000164903,18to59,Dose2
2021/2/3,-486,0.004885756,0.000170848,18to59,Dose2
2021/2/4,-485,0.005062762,0.000177006,18to59,Dose2
2021/2/5,-484,0.005246145,0.000183383,18to59,Dose2
2021/2/6,-483,0.005436132,0.000189987,18to59,Dose2
2021/2/7,-482,0.005632958,0.000196826,18to59,Dose2
2021/2/8,-481,0.005836866,0.000203908,18to59,Dose2
2021/2/9,-480,0.006048108,0.000211242,18to59,Dose2
2021/2/10,-479,0.006266945,0.000218836,18to59,Dose2
2021/2/11,-478,0.006493644,0.0002267,18to59,Dose2
2021/2/12,-477,0.006728486,0.000234841,18to59,Dose2
2021/2/13,-476,0.006971757,0.000243271,18to59,Dose2
2021/2/14,-475,0.007223756,0.000251999,18to59,Dose2
2021/2/15,-474,0.007484792,0.000261035,18to59,Dose2
2021/2/16,-473,0.007755182,0.00027039,18to59,Dose2
2021/2/17,-472,0.008035256,0.000280074,18to59,Dose2
2021/2/18,-471,0.008325355,0.000290099,18to59,Dose2
2021/2/19,-470,0.008625831,0.000300476,18to59,Dose2
2021/2/20,-469,0.008937049,0.000311218,18to59,Dose2
2021/2/21,-468,0.009259384,0.000322335,18to59,Dose2
2021/2/22,-467,0.009593226,0.000333842,18to59,Dose2
2021/2/23,-466,0.009938977,0.000345751,18to59,Dose2
2021/2/24,-465,0.010297052,0.000358075,18to59,Dose2
2021/2/25,-464,0.01066788,0.000370828,18to59,Dose2
2021/2/26,-463,0.011051905,0.000384025,18to59,Dose2
2021/2/27,-462,0.011449585,0.00039768,18to59,Dose2
2021/2/28,-461,0.011861394,0.000411808,18to59,Dose2
2021/3/1,-460,0.012287818,0.000426425,18to59,Dose2
2021/3/2,-459,0.012729364,0.000441546,18to59,Dose2
2021/3/3,-458,0.013186553,0.000457188,18to59,Dose2
2021/3/4,-457,0.013659921,0.000473368,18to59,Dose2
2021/3/5,-456,0.014150024,0.000490103,18to59,Dose2
2021/3/6,-455,0.014657435,0.000507411,18to59,Dose2
2021/3/7,-454,0.015182745,0.00052531,18to59,Dose2
2021/3/8,-453,0.015726563,0.000543818,18to59,Dose2
2021/3/9,-452,0.016289519,0.000562956,18to59,Dose2
2021/3/10,-451,0.016872261,0.000582742,18to59,Dose2
2021/3/11,-450,0.017475458,0.000603197,18to59,Dose2
2021/3/12,-449,0.018099799,0.000624341,18to59,Dose2
2021/3/13,-448,0.018745996,0.000646197,18to59,Dose2
2021/3/14,-447,0.01941478,0.000668784,18to59,Dose2
2021/3/15,-446,0.020106906,0.000692126,18to59,Dose2
2021/3/16,-445,0.020823151,0.000716245,18to59,Dose2
2021/3/17,-444,0.021564316,0.000741165,18to59,Dose2
2021/3/18,-443,0.022331224,0.000766908,18to59,Dose2
2021/3/19,-442,0.023124723,0.0007935,18to59,Dose2
2021/3/20,-441,0.023945687,0.000820964,18to59,Dose2
2021/3/21,-440,0.024795013,0.000849326,18to59,Dose2
2021/3/22,-439,0.025673624,0.000878611,18to59,Dose2
2021/3/23,-438,0.02658247,0.000908846,18to59,Dose2
2021/3/24,-437,0.027522527,0.000940056,18to59,Dose2
2021/3/25,-436,0.028494796,0.00097227,18to59,Dose2
2021/3/26,-435,0.029500309,0.001005513,18to59,Dose2
2021/3/27,-434,0.030540122,0.001039813,18to59,Dose2
2021/3/28,-433,0.031615321,0.001075199,18to59,Dose2
2021/3/29,-432,0.032727019,0.001111699,18to59,Dose2
2021/3/30,-431,0.03387636,0.001149341,18to59,Dose2
2021/3/31,-430,0.035064513,0.001188154,18to59,Dose2
2021/4/1,-429,0.03629268,0.001228167,18to59,Dose2
2021/4/2,-428,0.03756209,0.00126941,18to59,Dose2
2021/4/3,-427,0.038874002,0.001311912,18to59,Dose2
2021/4/4,-426,0.040229705,0.001355702,18to59,Dose2
2021/4/5,-425,0.041630515,0.00140081,18to59,Dose2
2021/4/6,-424,0.043077781,0.001447266,18to59,Dose2
2021/4/7,-423,0.04457288,0.001495099,18to59,Dose2
2021/4/8,-422,0.046117217,0.001544337,18to59,Dose2
2021/4/9,-421,0.047712228,0.001595011,18to59,Dose2
2021/4/10,-420,0.049359377,0.001647149,18to59,Dose2
2021/4/11,-419,0.051060155,0.001700779,18to59,Dose2
2021/4/12,-418,0.052816084,0.001755929,18to59,Dose2
2021/4/13,-417,0.05462871,0.001812626,18to59,Dose2
2021/4/14,-416,0.056499607,0.001870897,18to59,Dose2
2021/4/15,-415,0.058430376,0.001930769,18to59,Dose2
2021/4/16,-414,0.060422641,0.001992265,18to59,Dose2
2021/4/17,-413,0.06247805,0.00205541,18to59,Dose2
2021/4/18,-412,0.064598276,0.002120226,18to59,Dose2
2021/4/19,-411,0.066785011,0.002186735,18to59,Dose2
2021/4/20,-410,0.069039969,0.002254958,18to59,Dose2
2021/4/21,-409,0.07136488,0.002324912,18to59,Dose2
2021/4/22,-408,0.073761495,0.002396614,18to59,Dose2
2021/4/23,-407,0.076231575,0.00247008,18to59,Dose2
2021/4/24,-406,0.078776897,0.002545322,18to59,Dose2
2021/4/25,-405,0.081399247,0.002622351,18to59,Dose2
2021/4/26,-404,0.084100421,0.002701174,18to59,Dose2
2021/4/27,-403,0.08688222,0.002781798,18to59,Dose2
2021/4/28,-402,0.089746445,0.002864226,18to59,Dose2
2021/4/29,-401,0.092694902,0.002948457,18to59,Dose2
2021/4/30,-400,0.095729389,0.003034487,18to59,Dose2
2021/5/1,-399,0.0988517,0.003122311,18to59,Dose2
2021/5/2,-398,0.102063617,0.003211917,18to59,Dose2
2021/5/3,-397,0.10536691,0.003303292,18to59,Dose2
2021/5/4,-396,0.108763327,0.003396417,18to59,Dose2
2021/5/5,-395,0.112254597,0.00349127,18to59,Dose2
2021/5/6,-394,0.115842421,0.003587824,18to59,Dose2
2021/5/7,-393,0.119528469,0.003686047,18to59,Dose2
2021/5/8,-392,0.123314372,0.003785903,18to59,Dose2
2021/5/9,-391,0.127201723,0.00388735,18to59,Dose2
2021/5/10,-390,0.131192064,0.003990342,18to59,Dose2
2021/5/11,-389,0.13528689,0.004094825,18to59,Dose2
2021/5/12,-388,0.139487632,0.004200742,18to59,Dose2
2021/5/13,-387,0.143795661,0.004308029,18to59,Dose2
2021/5/14,-386,0.148212277,0.004416616,18to59,Dose2
2021/5/15,-385,0.152738704,0.004526427,18to59,Dose2
2021/5/16,-384,0.157376083,0.004637379,18to59,Dose2
2021/5/17,-383,0.162125467,0.004749384,18to59,Dose2
2021/5/18,-382,0.166987813,0.004862346,18to59,Dose2
2021/5/19,-381,0.171963976,0.004976163,18to59,Dose2
2021/5/20,-380,0.177054704,0.005090728,18to59,Dose2
2021/5/21,-379,0.182260627,0.005205923,18to59,Dose2
2021/5/22,-378,0.187582256,0.005321629,18to59,Dose2
2021/5/23,-377,0.193019972,0.005437716,18to59,Dose2
2021/5/24,-376,0.198574022,0.005554049,18to59,Dose2
2021/5/25,-375,0.20424451,0.005670488,18to59,Dose2
2021/5/26,-374,0.210031393,0.005786883,18to59,Dose2
2021/5/27,-373,0.215934476,0.005903083,18to59,Dose2
2021/5/28,-372,0.221953402,0.006018926,18to59,Dose2
2021/5/29,-371,0.228087649,0.006134248,18to59,Dose2
2021/5/30,-370,0.234336527,0.006248878,18to59,Dose2
2021/5/31,-369,0.240699168,0.006362641,18to59,Dose2
2021/6/1,-368,0.247174524,0.006475356,18to59,Dose2
2021/6/2,-367,0.253761364,0.00658684,18to59,Dose2
2021/6/3,-366,0.260458268,0.006696904,18to59,Dose2
2021/6/4,-365,0.267263626,0.006805358,18to59,Dose2
2021/6/5,-364,0.274175633,0.006912008,18to59,Dose2
2021/6/6,-363,0.281192291,0.007016658,18to59,Dose2
2021/6/7,-362,0.288311403,0.007119112,18to59,Dose2
2021/6/8,-361,0.295530574,0.007219171,18to59,Dose2
2021/6/9,-360,0.302847214,0.007316639,18to59,Dose2
2021/6/10,-359,0.310258533,0.007411319,18to59,Dose2
2021/6/11,-358,0.317761547,0.007503015,18to59,Dose2
2021/6/12,-357,0.325353081,0.007591534,18to59,Dose2
2021/6/13,-356,0.333029767,0.007676686,18to59,Dose2
2021/6/14,-355,0.340788053,0.007758285,18to59,Dose2
2021/6/15,-354,0.348624203,0.00783615,18to59,Dose2
2021/6/16,-353,0.356534308,0.007910105,18to59,Dose2
2021/6/17,-352,0.364514289,0.00797998,18to59,Dose2
2021/6/18,-351,0.372559902,0.008045613,18to59,Dose2
2021/6/19,-350,0.380666751,0.008106849,18to59,Dose2
2021/6/20,-349,0.388830292,0.008163541,18to59,Dose2
2021/6/21,-348,0.397045846,0.008215554,18to59,Dose2
2021/6/22,-347,0.405308605,0.008262759,18to59,Dose2
2021/6/23,-346,0.413613648,0.008305042,18to59,Dose2
2021/6/24,-345,0.421955945,0.008342298,18to59,Dose2
2021/6/25,-344,0.430330377,0.008374432,18to59,Dose2
2021/6/26,-343,0.438731742,0.008401365,18to59,Dose2
2021/6/27,-342,0.44715477,0.008423028,18to59,Dose2
2021/6/28,-341,0.455594136,0.008439366,18to59,Dose2
2021/6/29,-340,0.464044475,0.008450339,18to59,Dose2
2021/6/30,-339,0.472500392,0.008455917,18to59,Dose2
2021/7/1,-338,0.480956478,0.008456086,18to59,Dose2
2021/7/2,-337,0.489407325,0.008450847,18to59,Dose2
2021/7/3,-336,0.497847537,0.008440212,18to59,Dose2
2021/7/4,-335,0.506271746,0.008424209,18to59,Dose2
2021/7/5,-334,0.514674624,0.008402878,18to59,Dose2
2021/7/6,-333,0.523050898,0.008376274,18to59,Dose2
2021/7/7,-332,0.531395361,0.008344463,18to59,Dose2
2021/7/8,-331,0.539702887,0.008307526,18to59,Dose2
2021/7/9,-330,0.547968442,0.008265555,18to59,Dose2
2021/7/10,-329,0.556187097,0.008218655,18to59,Dose2
2021/7/11,-328,0.564354038,0.00816694,18to59,Dose2
2021/7/12,-327,0.572464575,0.008110537,18to59,Dose2
2021/7/13,-326,0.580514157,0.008049582,18to59,Dose2
2021/7/14,-325,0.588498377,0.007984221,18to59,Dose2
2021/7/15,-324,0.596412984,0.007914607,18to59,Dose2
2021/7/16,-323,0.604253887,0.007840903,18to59,Dose2
2021/7/17,-322,0.612017164,0.007763277,18to59,Dose2
2021/7/18,-321,0.619699071,0.007681907,18to59,Dose2
2021/7/19,-320,0.627296043,0.007596972,18to59,Dose2
2021/7/20,-319,0.634804701,0.007508658,18to59,Dose2
2021/7/21,-318,0.642221857,0.007417156,18to59,Dose2
2021/7/22,-317,0.649544515,0.007322658,18to59,Dose2
2021/7/23,-316,0.656769874,0.007225359,18to59,Dose2
2021/7/24,-315,0.663895329,0.007125456,18to59,Dose2
2021/7/25,-314,0.670918476,0.007023146,18to59,Dose2
2021/7/26,-313,0.677837104,0.006918628,18to59,Dose2
2021/7/27,-312,0.684649201,0.006812098,18to59,Dose2
2021/7/28,-311,0.691352952,0.006703751,18to59,Dose2
2021/7/29,-310,0.697946734,0.006593782,18to59,Dose2
2021/7/30,-309,0.704429116,0.006482382,18to59,Dose2
2021/7/31,-308,0.710798855,0.006369738,18to59,Dose2
2021/8/1,-307,0.71705489,0.006256036,18to59,Dose2
2021/8/2,-306,0.723196345,0.006141455,18to59,Dose2
2021/8/3,-305,0.729222517,0.006026171,18to59,Dose2
2021/8/4,-304,0.735132872,0.005910356,18to59,Dose2
2021/8/5,-303,0.740927046,0.005794174,18to59,Dose2
2021/8/6,-302,0.746604833,0.005677786,18to59,Dose2
2021/8/7,-301,0.752166179,0.005561346,18to59,Dose2
2021/8/8,-300,0.757611181,0.005445002,18to59,Dose2
2021/8/9,-299,0.762940076,0.005328895,18to59,Dose2
2021/8/10,-298,0.768153238,0.005213162,18to59,Dose2
2021/8/11,-297,0.773251169,0.005097931,18to59,Dose2
2021/8/12,-296,0.778234492,0.004983323,18to59,Dose2
2021/8/13,-295,0.783103948,0.004869456,18to59,Dose2
2021/8/14,-294,0.787860385,0.004756437,18to59,Dose2
2021/8/15,-293,0.792504755,0.004644369,18to59,Dose2
2021/8/16,-292,0.797038104,0.004533349,18to59,Dose2
2021/8/17,-291,0.801461567,0.004423464,18to59,Dose2
2021/8/18,-290,0.805776365,0.004314798,18to59,Dose2
2021/8/19,-289,0.809983793,0.004207427,18to59,Dose2
2021/8/20,-288,0.814085215,0.004101422,18to59,Dose2
2021/8/21,-287,0.818082063,0.003996848,18to59,Dose2
2021/8/22,-286,0.821975824,0.003893761,18to59,Dose2
2021/8/23,-285,0.825768039,0.003792216,18to59,Dose2
2021/8/24,-284,0.829460298,0.003692259,18to59,Dose2
2021/8/25,-283,0.83305423,0.003593932,18to59,Dose2
2021/8/26,-282,0.836551503,0.003497273,18to59,Dose2
2021/8/27,-281,0.839953815,0.003402312,18to59,Dose2
2021/8/28,-280,0.843262893,0.003309078,18to59,Dose2
2021/8/29,-279,0.846480486,0.003217593,18to59,Dose2
2021/8/30,-278,0.849608361,0.003127875,18to59,Dose2
2021/8/31,-277,0.8526483,0.003039939,18to59,Dose2
2021/9/1,-276,0.855602096,0.002953796,18to59,Dose2
2021/9/2,-275,0.858471549,0.002869452,18to59,Dose2
2021/9/3,-274,0.86125846,0.002786912,18to59,Dose2
2021/9/4,-273,0.863964635,0.002706175,18to59,Dose2
2021/9/5,-272,0.866591873,0.002627238,18to59,Dose2
2021/9/6,-271,0.869141971,0.002550097,18to59,Dose2
2021/9/7,-270,0.871616715,0.002474744,18to59,Dose2
2021/9/8,-269,0.874017882,0.002401167,18to59,Dose2
2021/9/9,-268,0.876347236,0.002329354,18to59,Dose2
2021/9/10,-267,0.878606527,0.002259291,18to59,Dose2
2021/9/11,-266,0.880797488,0.002190961,18to59,Dose2
2021/9/12,-265,0.882921833,0.002124345,18to59,Dose2
2021/9/13,-264,0.884981256,0.002059423,18to59,Dose2
2021/9/14,-263,0.88697743,0.001996174,18to59,Dose2
2021/9/15,-262,0.888912005,0.001934575,18to59,Dose2
2021/9/16,-261,0.890786607,0.001874603,18to59,Dose2
2021/9/17,-260,0.892602839,0.001816232,18to59,Dose2
2021/9/18,-259,0.894362276,0.001759437,18to59,Dose2
2021/9/19,-258,0.896066466,0.00170419,18to59,Dose2
2021/9/20,-257,0.897716932,0.001650466,18to59,Dose2
2021/9/21,-256,0.899315168,0.001598236,18to59,Dose2
2021/9/22,-255,0.900862639,0.001547471,18to59,Dose2
2021/9/23,-254,0.902360782,0.001498143,18to59,Dose2
2021/9/24,-253,0.903811006,0.001450223,18to59,Dose2
2021/9/25,-252,0.905214688,0.001403682,18to59,Dose2
2021/9/26,-251,0.906573179,0.001358491,18to59,Dose2
2021/9/27,-250,0.907887797,0.001314619,18to59,Dose2
2021/9/28,-249,0.909159834,0.001272037,18to59,Dose2
2021/9/29,-248,0.91039055,0.001230716,18to59,Dose2
2021/9/30,-247,0.911581176,0.001190626,18to59,Dose2
2021/10/1,-246,0.912732914,0.001151739,18to59,Dose2
2021/10/2,-245,0.913846938,0.001114024,18to59,Dose2
2021/10/3,-244,0.914924392,0.001077454,18to59,Dose2
2021/10/4,-243,0.915966391,0.001041999,18to59,Dose2
2021/10/5,-242,0.916974022,0.001007631,18to59,Dose2
2021/10/6,-241,0.917948345,0.000974323,18to59,Dose2
2021/10/7,-240,0.918890391,0.000942046,18to59,Dose2
2021/10/8,-239,0.919801164,0.000910773,18to59,Dose2
2021/10/9,-238,0.920681642,0.000880478,18to59,Dose2
2021/10/10,-237,0.921532776,0.000851134,18to59,Dose2
2021/10/11,-236,0.922355491,0.000822715,18to59,Dose2
2021/10/12,-235,0.923150686,0.000795195,18to59,Dose2
2021/10/13,-234,0.923919236,0.00076855,18to59,Dose2
2021/10/14,-233,0.924661989,0.000742754,18to59,Dose2
2021/10/15,-232,0.925379773,0.000717783,18to59,Dose2
2021/10/16,-231,0.926073387,0.000693615,18to59,Dose2
2021/10/17,-230,0.926743612,0.000670225,18to59,Dose2
2021/10/18,-229,0.927391203,0.000647591,18to59,Dose2
2021/10/19,-228,0.928016893,0.00062569,18to59,Dose2
2021/10/20,-227,0.928621395,0.000604502,18to59,Dose2
2021/10/21,-226,0.929205399,0.000584004,18to59,Dose2
2021/10/22,-225,0.929769576,0.000564177,18to59,Dose2
2021/10/23,-224,0.930314575,0.000544999,18to59,Dose2
2021/10/24,-223,0.930841027,0.000526452,18to59,Dose2
2021/10/25,-222,0.931349542,0.000508515,18to59,Dose2
2021/10/26,-221,0.931840713,0.000491171,18to59,Dose2
2021/10/27,-220,0.932315113,0.000474401,18to59,Dose2
2021/10/28,-219,0.9327733,0.000458186,18to59,Dose2
2021/10/29,-218,0.933215811,0.000442511,18to59,Dose2
2021/10/30,-217,0.933643168,0.000427358,18to59,Dose2
2021/10/31,-216,0.934055878,0.00041271,18to59,Dose2
2021/11/1,-215,0.93445443,0.000398552,18to59,Dose2
2021/11/2,-214,0.934839297,0.000384867,18to59,Dose2
2021/11/3,-213,0.935210939,0.000371642,18to59,Dose2
2021/11/4,-212,0.935569801,0.000358862,18to59,Dose2
2021/11/5,-211,0.935916312,0.000346511,18to59,Dose2
2021/11/6,-210,0.936250888,0.000334577,18to59,Dose2
2021/11/7,-209,0.936573933,0.000323045,18to59,Dose2
2021/11/8,-208,0.936885837,0.000311903,18to59,Dose2
2021/11/9,-207,0.937186975,0.000301139,18to59,Dose2
2021/11/10,-206,0.937477715,0.000290739,18to59,Dose2
2021/11/11,-205,0.937758407,0.000280692,18to59,Dose2
2021/11/12,-204,0.938029394,0.000270987,18to59,Dose2
2021/11/13,-203,0.938291006,0.000261612,18to59,Dose2
2021/11/14,-202,0.938543563,0.000252556,18to59,Dose2
2021/11/15,-201,0.938787372,0.00024381,18to59,Dose2
2021/11/16,-200,0.939022734,0.000235361,18to59,Dose2
2021/11/17,-199,0.939249935,0.000227202,18to59,Dose2
2021/11/18,-198,0.939469256,0.000219321,18to59,Dose2
2021/11/19,-197,0.939680967,0.00021171,18to59,Dose2
2021/11/20,-196,0.939885327,0.000204361,18to59,Dose2
2021/11/21,-195,0.94008259,0.000197263,18to59,Dose2
2021/11/22,-194,0.940272999,0.000190409,18to59,Dose2
2021/11/23,-193,0.940456789,0.00018379,18to59,Dose2
2021/11/24,-192,0.940634188,0.000177399,18to59,Dose2
2021/11/25,-191,0.940805416,0.000171228,18to59,Dose2
2021/11/26,-190,0.940970686,0.00016527,18to59,Dose2
2021/11/27,-189,0.941130202,0.000159516,18to59,Dose2
2021/11/28,-188,0.941284164,0.000153962,18to59,Dose2
2021/11/29,-187,0.941432762,0.000148599,18to59,Dose2
2021/11/30,-186,0.941576183,0.000143421,18to59,Dose2
2021/12/1,-185,0.941714605,0.000138422,18to59,Dose2
2021/12/2,-184,0.9418482,0.000133596,18to59,Dose2
2021/12/3,-183,0.941977137,0.000128937,18to59,Dose2
2021/12/4,-182,0.942101575,0.000124439,18to59,Dose2
2021/12/5,-181,0.942221672,0.000120097,18to59,Dose2
2021/12/6,-180,0.942337577,0.000115905,18to59,Dose2
2021/12/7,-179,0.942449435,0.000111859,18to59,Dose2
2021/12/8,-178,0.942557388,0.000107953,18to59,Dose2
2021/12/9,-177,0.94266157,0.000104182,18to59,Dose2
2021/12/10,-176,0.942762113,0.000100543,18to59,Dose2
2021/12/11,-175,0.942859142,9.70E-05,18to59,Dose2
2021/12/12,-174,0.942952781,9.36E-05,18to59,Dose2
2021/12/13,-173,0.943043146,9.04E-05,18to59,Dose2
2021/12/14,-172,0.943130352,8.72E-05,18to59,Dose2
2021/12/15,-171,0.943214509,8.42E-05,18to59,Dose2
2021/12/16,-170,0.943295722,8.12E-05,18to59,Dose2
2021/12/17,-169,0.943374094,7.84E-05,18to59,Dose2
2021/12/18,-168,0.943449724,7.56E-05,18to59,Dose2
2021/12/19,-167,0.943522708,7.30E-05,18to59,Dose2
2021/12/20,-166,0.943593137,7.04E-05,18to59,Dose2
2021/12/21,-165,0.943661102,6.80E-05,18to59,Dose2
2021/12/22,-164,0.943726687,6.56E-05,18to59,Dose2
2021/12/23,-163,0.943789976,6.33E-05,18to59,Dose2
2021/12/24,-162,0.943851048,6.11E-05,18to59,Dose2
2021/12/25,-161,0.943909982,5.89E-05,18to59,Dose2
2021/12/26,-160,0.943966852,5.69E-05,18to59,Dose2
2021/12/27,-159,0.944021729,5.49E-05,18to59,Dose2
2021/12/28,-158,0.944074684,5.30E-05,18to59,Dose2
2021/12/29,-157,0.944125784,5.11E-05,18to59,Dose2
2021/12/30,-156,0.944175093,4.93E-05,18to59,Dose2
2021/12/31,-155,0.944222674,4.76E-05,18to59,Dose2
2022/1/1,-154,0.944268587,4.59E-05,18to59,Dose2
2022/1/2,-153,0.944312891,4.43E-05,18to59,Dose2
2022/1/3,-152,0.944355642,4.28E-05,18to59,Dose2
2022/1/4,-151,0.944396894,4.13E-05,18to59,Dose2
2022/1/5,-150,0.944436699,3.98E-05,18to59,Dose2
2022/1/6,-149,0.944475109,3.84E-05,18to59,Dose2
2022/1/7,-148,0.944512173,3.71E-05,18to59,Dose2
2022/1/8,-147,0.944547936,3.58E-05,18to59,Dose2
2022/1/9,-146,0.944582445,3.45E-05,18to59,Dose2
2022/1/10,-145,0.944615743,3.33E-05,18to59,Dose2
2022/1/11,-144,0.944647874,3.21E-05,18to59,Dose2
2022/1/12,-143,0.944678878,3.10E-05,18to59,Dose2
2022/1/13,-142,0.944708793,2.99E-05,18to59,Dose2
2022/1/14,-141,0.94473766,2.89E-05,18to59,Dose2
2022/1/15,-140,0.944765513,2.79E-05,18to59,Dose2
2022/1/16,-139,0.944792389,2.69E-05,18to59,Dose2
2022/1/17,-138,0.944818322,2.59E-05,18to59,Dose2
2022/1/18,-137,0.944843345,2.50E-05,18to59,Dose2
2022/1/19,-136,0.94486749,2.41E-05,18to59,Dose2
2022/1/20,-135,0.944890788,2.33E-05,18to59,Dose2
2022/1/21,-134,0.944913267,2.25E-05,18to59,Dose2
2022/1/22,-133,0.944934958,2.17E-05,18to59,Dose2
2022/1/23,-132,0.944955888,2.09E-05,18to59,Dose2
2022/1/24,-131,0.944976082,2.02E-05,18to59,Dose2
2022/1/25,-130,0.944995568,1.95E-05,18to59,Dose2
2022/1/26,-129,0.94501437,1.88E-05,18to59,Dose2
2022/1/27,-128,0.945032512,1.81E-05,18to59,Dose2
2022/1/28,-127,0.945050017,1.75E-05,18to59,Dose2
2022/1/29,-126,0.945066907,1.69E-05,18to59,Dose2
2022/1/30,-125,0.945083204,1.63E-05,18to59,Dose2
2022/1/31,-124,0.945098929,1.57E-05,18to59,Dose2
2022/2/1,-123,0.945114102,1.52E-05,18to59,Dose2
2022/2/2,-122,0.945128742,1.46E-05,18to59,Dose2
2022/2/3,-121,0.945142868,1.41E-05,18to59,Dose2
2022/2/4,-120,0.945156498,1.36E-05,18to59,Dose2
2022/2/5,-119,0.94516965,1.32E-05,18to59,Dose2
2022/2/6,-118,0.945182339,1.27E-05,18to59,Dose2
2022/2/7,-117,0.945194583,1.22E-05,18to59,Dose2
2022/2/8,-116,0.945206397,1.18E-05,18to59,Dose2
2022/2/9,-115,0.945217796,1.14E-05,18to59,Dose2
2021/9/29,-248,0.016230246,0,18to59,Dose3
2021/9/30,-247,0.016776687,0.000546441,18to59,Dose3
2021/10/1,-246,0.01734105,0.000564363,18to59,Dose3
2021/10/2,-245,0.01792389,0.00058284,18to59,Dose3
2021/10/3,-244,0.018525777,0.000601887,18to59,Dose3
2021/10/4,-243,0.019147296,0.000621519,18to59,Dose3
2021/10/5,-242,0.019789049,0.000641753,18to59,Dose3
2021/10/6,-241,0.020451652,0.000662603,18to59,Dose3
2021/10/7,-240,0.021135738,0.000684086,18to59,Dose3
2021/10/8,-239,0.021841955,0.000706217,18to59,Dose3
2021/10/9,-238,0.022570969,0.000729014,18to59,Dose3
2021/10/10,-237,0.023323461,0.000752492,18to59,Dose3
2021/10/11,-236,0.024100129,0.000776668,18to59,Dose3
2021/10/12,-235,0.024901689,0.00080156,18to59,Dose3
2021/10/13,-234,0.025728873,0.000827184,18to59,Dose3
2021/10/14,-233,0.02658243,0.000853557,18to59,Dose3
2021/10/15,-232,0.027463127,0.000880697,18to59,Dose3
2021/10/16,-231,0.028371748,0.000908621,18to59,Dose3
